title,company,location,experience,job_url,search_role,source,scraped_date,skills_str
Senior Power BI Analyst,NetWeb Software,"Sevasi, Vadodara",,https://www.adzuna.in/details/5843891886?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,Power BI
"BI Analyst, Strategy and Business Analytics",Aeries Technology,"Bangalore, Karnataka",,https://www.adzuna.in/details/5797504654?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
Tableau Developer with Snowflake/ BI Analyst,Central Business Solutions,India,,https://www.adzuna.in/details/5807501218?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,Tableau
Senior BI Analyst - Power BI & Commercial Analytics,TE Connectivity,"Bangalore, Karnataka",,https://www.adzuna.in/details/5792034907?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,Power BI
Alteryx Developer,Capco,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5837139802?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=0F93AF2EEDDDFAF579437D17C5385C7D8A0A98BE,bi analyst,adzuna,2026-09-01,
Enterprise Data Solutions Consultant (Remote),edari,India,,https://www.adzuna.in/land/ad/5864443298?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=123B47AC5DCB8A6212C298EBAEAD6998696FF9A3,bi analyst,adzuna,2026-09-01,
Power BI Analyst â EdTech (UAE Market),learners point.org,"Bangalore, Karnataka",,https://www.adzuna.in/details/5645839800?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,Power BI
Senior Power BI Analyst / Developer (Azure Cloud),TopGrep Tech Private Limited,"Bangalore, Karnataka",,https://www.adzuna.in/details/5806011376?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,"Azure, Power BI"
TPM  RGM Process & BI Analyst-Associate-Bangalore,PricewaterhouseCoopers,India,,https://www.adzuna.in/details/5825755434?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
BI Engineering Analyst,Accenture,India,,https://www.adzuna.in/details/5859767577?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
BI Engineering Analyst,Accenture,India,,https://www.adzuna.in/details/5859768963?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
TPM  RGM Process & BI Analyst-Senior Associate-Bangalore,PricewaterhouseCoopers,India,,https://www.adzuna.in/details/5859769248?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
User Experience Designer,EXL,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864435640?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=5FA8499439247873A7B8A5CAB5D3BFA79004A05C,bi analyst,adzuna,2026-09-01,Power BI
Senior Business Intelligence Engineer (Power BI),Nexify Infosystems,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864442770?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=C785FD24A5E4DF42DA341193F9480AE2E77A3645,bi analyst,adzuna,2026-09-01,Power BI
BI Data Analyst - CHN,Photon Group,India,,https://www.adzuna.in/details/5687842681?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
Solution Architect – Power BI Migration (Tenant-to-Tenant),Kyndryl,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5837138756?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=3516AFB8B09F22ABB4CAE515161B6CA2EAD6E36C,bi analyst,adzuna,2026-09-01,Power BI
Power BI Engineer,BPMLinks,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864439178?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=62B891CEAFC7E3D68D2A79C2CFDA499CFF8C536E,bi analyst,adzuna,2026-09-01,Power BI
Junior Power BI Developer/Analyst,TopGrep Tech Private Limited,"Bangalore, Karnataka",,https://www.adzuna.in/details/5806011369?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,"DAX, Power BI, SQL"
Senior Data Engineer,Calfus Inc.,India,,https://www.adzuna.in/land/ad/5864435290?se=ypxeDCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=6B793DF06B62433B37C4128A77D42D91DF6098BE,bi analyst,adzuna,2026-09-01,
BI Engineering Sr Analyst,Accenture,India,,https://www.adzuna.in/details/5773975416?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
"Senior Analyst,BI & Reporting",Consilio,"Bangalore, Karnataka",,https://www.adzuna.in/details/5811904007?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,
Data Analyst/BI Developer,Milestone Online Technology,"Hyderabad, Telangana",,https://www.adzuna.in/details/5832798139?utm_medium=api&utm_source=9ab09207,bi analyst,adzuna,2026-09-01,"SQL, Tableau"
Data Scientist,Guru Forum - Invite only Top1% Companies,India,,https://www.adzuna.in/land/ad/5864429210?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=BF9EEDBE5DAF6432978640A6A1ECECA45EB07F47,data scientist,adzuna,2026-09-01,
Data Scientist,Atain,India,,https://www.adzuna.in/land/ad/5864436644?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=6501F5CD537AA2036A7A26D5E8ABA78C04043E45,data scientist,adzuna,2026-09-01,"Machine Learning, Python, SQL"
Data Scientist,Moneyview,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864439471?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=6EC570DC10354CF6E565459694DA9F18372C7274,data scientist,adzuna,2026-09-01,Machine Learning
Data Scientist,Mindsprint,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864435179?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=374A8860B1C2327DFA54EFC74A2B361C83448755,data scientist,adzuna,2026-09-01,Machine Learning
Data Scientist,Hiringhood,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864427682?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=1C50EEC55CEE8BFDBB368E5C49B48FB1B2D21F95,data scientist,adzuna,2026-09-01,"Machine Learning, NLP, Python"
Data Scientist,Sagility,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864435531?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=56EDAAB519E1F3F0FB51D6AE8C400125C7135ABA,data scientist,adzuna,2026-09-01,"Machine Learning, Python, SQL"
Data Scientist,Infosys Consulting,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864428905?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=4E35D1AC081FE279803556ECA4C1E1871550877F,data scientist,adzuna,2026-09-01,
Data Scientist,Affluense,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864434095?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=B4F4101021A8FEBC1BFC21BF32D04211ED51121B,data scientist,adzuna,2026-09-01,
Data Scientist,Lufthansa Technik Services India Pvt Ltd,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864422634?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=8B699C55D05CD19C7E5E94BCDEC3F919911CC092,data scientist,adzuna,2026-09-01,"Machine Learning, Python"
Data Scientist,EXL,India,,https://www.adzuna.in/land/ad/5864438614?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=09B41A85BE04D6C96A926E4A1F63CE13E5A73974,data scientist,adzuna,2026-09-01,"Machine Learning, Python, SQL"
Data Science,Tata Consultancy Services,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864425573?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=263E6A4B8DCBD78B2684172282E10A02B506B1C5,data scientist,adzuna,2026-09-01,"Communication, Deep Learning, Machine Learning, NLP, Statistics"
Data Scientist,Kyndryl,"Gurgaon, Haryana",,https://www.adzuna.in/land/ad/5849297019?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=E87B9A5E2A9605281144BBEA53533DB7165D1FA0,data scientist,adzuna,2026-09-01,
Data Scientist,super.money,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864425941?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=BF9A171BDEA00E60475790836A0A3589FB8D9EB6,data scientist,adzuna,2026-09-01,Machine Learning
Data Scientist,eBay,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5857251173?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=7E2FD9B14C3A74461E2352F6CFE714131C13E4BC,data scientist,adzuna,2026-09-01,
Data Scientist,Kyndryl,India,,https://www.adzuna.in/land/ad/5837138848?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=86962F79F06A105F30676367582529277DE10978,data scientist,adzuna,2026-09-01,
Data Scientist,Kyndryl,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5849296977?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=0FFA2BB725355D26B4B624FA5365F48C2D8B894C,data scientist,adzuna,2026-09-01,
Data Scientist,eBay,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5857251146?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=43EC4FC89638B5AB4C3D5267B80E2B1135A6C706,data scientist,adzuna,2026-09-01,
Data Scientist,Tata Consultancy Services,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864423643?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=047431C1C30CEDC8975C0BEB98556DB75E2FC672,data scientist,adzuna,2026-09-01,
Data Scientist,enGen Global,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864430753?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=ACF9BE00DD7B3CB6F0D1AC535B7415097FFC30D6,data scientist,adzuna,2026-09-01,Machine Learning
Data Scientist,Mirchi,"Noida, Ghaziabad",,https://www.adzuna.in/land/ad/5864427723?se=_FS9Dium8RGYBoMKfFcDkA&utm_medium=api&utm_source=9ab09207&v=AAAD457FAD84FA1F68A4C9F69C68208B04E39ED9,data scientist,adzuna,2026-09-01,
Data Scientist,Kotak Mahindra Bank,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864439103?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=73CFB6E1B4115AA2A23A99B0EC8886521BA01450,data scientist,adzuna,2026-09-01,
Data Scientist,Taggd,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864442497?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=D90194A2C9C6C616346A61412C2256AA8965450D,data scientist,adzuna,2026-09-01,
Senior Data Scientist,Technozis,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864434007?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=7FF3E90366B709C29AAC84ECAE1136BF099FD763,data scientist,adzuna,2026-09-01,Machine Learning
Data Science Instructor,Itvedant Education Pvt. Ltd.,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5852476426?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=2B7C55A3F795EE4D2F2D732844EDA9B4CAC3F128,data scientist,adzuna,2026-09-01,"Machine Learning, Python, SQL"
Senior Data Scientist,Chemplast Sanmar Limited,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864435476?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=B5F9616AE5B23E3180B8054394CFF776E4898346,data scientist,adzuna,2026-09-01,
Senior Data Scientist,Epsilon,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864425644?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=5AA94DFE7247D971FC33FA71AEFD7766C78EFFE4,data scientist,adzuna,2026-09-01,
Data Science Manager,ORMAE,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864425220?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=6375B5C14E1613C91FD9BC748BAC7BBF9E5CA256,data scientist,adzuna,2026-09-01,Machine Learning
Lead Data Scientist,FedEx,India,,https://www.adzuna.in/land/ad/5864422920?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=3557C4EC4DDE74E2194A129FCAE7CC2D8A742CD3,data scientist,adzuna,2026-09-01,
Data Science Manager,Perfios,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864422307?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=0CF5B689B20563F5378705BE729EB41AC5774A35,data scientist,adzuna,2026-09-01,Machine Learning
Senior Data Scientist,Capco,"Pune, Maharashtra",,https://www.adzuna.in/land/ad/5837139664?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=ED6BA5AD0CD866FF72094C6C9DA2A79C45B1F7F2,data scientist,adzuna,2026-09-01,
Data Science Manager,AB InBev GCC India,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864429645?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=18BD87FC3ECE3BBFD87F931727BC0E950486C166,data scientist,adzuna,2026-09-01,
Lead Data Scientist,Navi,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864429378?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=D9775772294E0766720C21B253E1E2700A78D302,data scientist,adzuna,2026-09-01,
Data Science Manager,Navi,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864439167?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=F0AB6BFA3B9477A0FABB4C82479503B739DD22DE,data scientist,adzuna,2026-09-01,
Marketing Data Scientist,HP,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5852164430?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=8D6BED466799844557D97A81A9E030E9875FB9A7,data scientist,adzuna,2026-09-01,Python
Principal Data Scientist,Warner Bros. Discovery,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5837139561?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=A015CD95314E9D5269589B2FD23C6C93F7E9A21B,data scientist,adzuna,2026-09-01,
Director Data Science,Incedo Inc.,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864423202?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=6F8A8C527226B93F496EB91BACBCDDC39736F991,data scientist,adzuna,2026-09-01,
Senior Data Scientist,BI3 Technologies,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864422928?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=0D44F835D69FD2AC14B82588B0E9C0E96B6AF426,data scientist,adzuna,2026-09-01,"Azure, Machine Learning, Python"
Data Science Trainer,HCLTech,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864422405?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=7CC9C68E6AB99AB7F5058CB51EDB493BFEF1B359,data scientist,adzuna,2026-09-01,"Machine Learning, NLP"
Data Science Intern,ISIR AI,"Noida, Ghaziabad",,https://www.adzuna.in/land/ad/5864427080?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=C509B9B88F855FA7348A37AF1CDF8C3ECC7CA889,data scientist,adzuna,2026-09-01,
Senior Data Scientist,TrueID,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864439813?se=AGG6ECum8RGFAMkHMMa40g&utm_medium=api&utm_source=9ab09207&v=F26FA97F14C6AB0C622F087D64BA6662C8A08527,data scientist,adzuna,2026-09-01,
Data Engineer,Tata Consultancy Services,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864435807?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=A8C2DB9206F082416499EDC21F940F46166629BE,data engineer,adzuna,2026-09-01,
Data Engineer,IBM,India,,https://www.adzuna.in/land/ad/5864425404?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=F34822946A9086CB558CCB93BF6DE2AF7080F0E0,data engineer,adzuna,2026-09-01,AWS
Data Engineer,Aays,India,,https://www.adzuna.in/land/ad/5864442759?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=637ADB28EBBE552BEC06E1E737F06006B37BD445,data engineer,adzuna,2026-09-01,
Data Engineer,Innefu Labs,"Delhi, India",,https://www.adzuna.in/land/ad/5864439393?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=F1B94BD7D07B92E67E3E6AF05B9A13C802B67C29,data engineer,adzuna,2026-09-01,
Data Engineer,EXL,India,,https://www.adzuna.in/land/ad/5864430870?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=A3E7642746CEFD231E55AF3945F31DC2BC9ED8AF,data engineer,adzuna,2026-09-01,AWS
Data Engineer,Tata Consultancy Services,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864422872?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=3C2BC65D253A19878E22DD3BA5C57BB37F5E0560,data engineer,adzuna,2026-09-01,
Data Engineer,Straive,India,,https://www.adzuna.in/land/ad/5864435034?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=9AF7B00F66A39D9FDC3F8893DB62511D05D2AF29,data engineer,adzuna,2026-09-01,Python
Data Engineer,Data Eminence,India,,https://www.adzuna.in/land/ad/5864432410?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=98B906DC250BF151733C57E656885CF21BE3EB17,data engineer,adzuna,2026-09-01,SQL
Data Engineer,Hireginie,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864436934?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=7F06072D2AB7DB3BB275D49913FA7BA1F80D0B8C,data engineer,adzuna,2026-09-01,Azure
Data Engineer,The HEINEKEN Company,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864439387?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=BE39AD1181CCF6D5F6C2B89D775BB6971449EBF5,data engineer,adzuna,2026-09-01,"Azure, Python, SQL"
Data Engineer,CirrusLabs,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864426975?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=BA345C461001F928997EC4C3B4A38545C022A4AA,data engineer,adzuna,2026-09-01,
Data Engineer,HP,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5857982568?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=AE34D03C491E4C32E5FC3C8E2F4D24796D036CDB,data engineer,adzuna,2026-09-01,
Data Engineer,Hanuma InfoTech,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864431775?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=D944249C38BE20D964AFE8FBD5E1E0F35496AE9E,data engineer,adzuna,2026-09-01,SQL
Data Engineer,IndiaDataHub,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5864436759?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=8B407BBCE469ED7F8C73E796D371D676ABE89A53,data engineer,adzuna,2026-09-01,
Data Engineer,ALIANDO,India,,https://www.adzuna.in/land/ad/5864426058?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=8EFC475E256474D27824800489AFCA3D759AC422,data engineer,adzuna,2026-09-01,Azure
Data Engineer,ADP,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864430712?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=72094CC30A4B9732AB80D0A30AE5DBCCD6AFF94A,data engineer,adzuna,2026-09-01,"Python, SQL, Spark"
Data Engineer,TekWissen India,"Noida, Ghaziabad",,https://www.adzuna.in/land/ad/5864427228?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=E944A31E335C632D2FDE28F519A896F5266B1A12,data engineer,adzuna,2026-09-01,
Data Engineer,TekWissen India,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864428760?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=E6CDF72B0BFD9916D67AFB6005CE720F4F93015F,data engineer,adzuna,2026-09-01,
Data Engineer,TekWissen India,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864433878?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=77C25CF4303B5127EDA3A5B694AE524FD83A8040,data engineer,adzuna,2026-09-01,
Data Engineer,HOS Global Foods,"Mumbai, Maharashtra",,https://www.adzuna.in/land/ad/5864427398?se=ICnaEium8RGUNa3mkcr13g&utm_medium=api&utm_source=9ab09207&v=1C36EB251AABD1B704394223692DCB3B6DBB8037,data engineer,adzuna,2026-09-01,"Azure, SQL"
Data Engineer,EXL,India,,https://www.adzuna.in/land/ad/5864433064?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=FA5577B87EC75018EC89CAA740E28D29428E7FB2,data engineer,adzuna,2026-09-01,
Data Engineer,ThoughtFocus,India,,https://www.adzuna.in/land/ad/5864423151?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=A49583D7D44511598DB742CE36355029AAF825FD,data engineer,adzuna,2026-09-01,"Azure, SQL"
Data Engineer,ValueMomentum,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864442007?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=D70C212EEA41780F9EE89F40529CF554472012C5,data engineer,adzuna,2026-09-01,
Data Engineer,ValueMomentum,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864436227?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=4406C5227952286914E0DEDEDF15979F206B8E38,data engineer,adzuna,2026-09-01,
Data Engineer,Persistent Systems,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864435739?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=E0250E0C21C8E9D593DB47995DEE9838F1B018A7,data engineer,adzuna,2026-09-01,
Data Engineer,"Enterprise Minds, Inc",India,,https://www.adzuna.in/land/ad/5864435039?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=A6A8E19BF045BFDE4B9BDFCD962E2C2DBA090BD8,data engineer,adzuna,2026-09-01,
Data Engineer,AssetMark Global Wealth,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864426417?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=9BC901A253B7ED13F2DD1154AB70B06D22A298C9,data engineer,adzuna,2026-09-01,
Data Engineer,Innodata Inc.,India,,https://www.adzuna.in/land/ad/5864427751?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=8F1D6F22647D710D68DCC4537BCB523D85F8B033,data engineer,adzuna,2026-09-01,Machine Learning
Data Engineer,Sourcebae,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864442454?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=9B312165B6A2BB190AC1B580D128CB1213CD5C5C,data engineer,adzuna,2026-09-01,"Python, SQL"
Data Engineer,ValueMomentum,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864433330?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=914BAFE5438F7555D6A288C02EA16C790717D6B0,data engineer,adzuna,2026-09-01,"Azure, SQL, Spark"
Data Engineer,PwC,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864435624?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=20D70851AAE840641FAEA6FFB48B8EE127ACE05A,data engineer,adzuna,2026-09-01,SQL
Data Engineer,HCLTech,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864434249?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=7B16B3945B9CA22486526168A26F1DBA37E52251,data engineer,adzuna,2026-09-01,"Python, SQL"
Data Engineer,AiLogic Neural Network Pvt Ltd,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864426234?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=0FA3D1EAAF7DE22699DD9982C454386D2A350CB4,data engineer,adzuna,2026-09-01,NLP
Data Engineer,Kumaran Systems,"Hyderabad, Telangana",,https://www.adzuna.in/land/ad/5864423837?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=05EADA8359D464B9E9EEA717110571B8433598F6,data engineer,adzuna,2026-09-01,"Azure, Python, Spark"
Data Engineer,Toptal,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864435137?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=33E5DBE177B0416725AF0C36D26FAC349F04B794,data engineer,adzuna,2026-09-01,
Data Engineer,Kumaran Systems,"Chennai, Tamil Nadu",,https://www.adzuna.in/land/ad/5864430004?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=9803718B6169EF32085F38FD94E8268EF1D5AADD,data engineer,adzuna,2026-09-01,"Azure, Python, Spark"
Data Engineer,TalentBridge,India,,https://www.adzuna.in/land/ad/5864442557?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=00546D60137256C33D7D8A025087E20DF8B81840,data engineer,adzuna,2026-09-01,
Data Engineer,NMDCON,"Kolkata, West Bengal",,https://www.adzuna.in/land/ad/5864423745?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=199E00566066F38A119715C94B2F0850F13F33F4,data engineer,adzuna,2026-09-01,AWS
Data Engineer,Tata Consultancy Services,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864423578?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=756DB63E072B38E7D931FC40D8BBB8FB4F0467BE,data engineer,adzuna,2026-09-01,
Data Engineer,Tata Consultancy Services,"Bangalore, Karnataka",,https://www.adzuna.in/land/ad/5864439280?se=DOT-FCum8RGCdb4UItyNCQ&utm_medium=api&utm_source=9ab09207&v=960D976B9E47F45725F4069AB0F883F3E458F99C,data engineer,adzuna,2026-09-01,"AWS, Azure, Python, SQL, Spark"
